Event.ID	Disease	Serotype	Diagnosis.source	Diagnosis.status	Animal.type	Species	Observation.date..dd.mm.yyyy.	Report.date..dd.mm.yyyy.	Humans.affected	Human.deaths	Latitude	Longitude	Original location	Country	Admin. level 1	Locality	Country OSM ID	Admin. level 1 OSM ID	Locality OSM ID
182724	Influenza - Avian	H5N1 HPAI	FAO Field Officer	Confirmed	Domestic	Chicken	06/12/2013	06/12/2013			-7.914774	112.529751							
204651	Influenza - Avian	H7N9 LPAI	Publications	Confirmed	Domestic	Chicken	24/10/2013	24/10/2013			30.866	120.096							
179167	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	07/10/2013	14/10/2013			20.886831	105.499062							
177545	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	28/06/2013	28/06/2013			-5.48004	105.1868							
177534	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	20/06/2013	20/06/2013			-7.89831	110.38127							
177533	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	01/06/2013	01/06/2013			-3.05465	102.13153							
202520	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	25/05/2013	25/05/2013			24.143979	90.406929							
176005	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	09/05/2013	26/05/2013			27.4915	85.4113							
175989	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	19/04/2013	26/05/2013			26.44	88.0829							
176015	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	15/04/2013	15/04/2013			-8.509649	115.096471							
175336	Influenza - Avian	H7N9 LPAI	OIE	Confirmed	Domestic	Unspecified Bird	10/04/2013	10/04/2013			31.66	120.74							
175316	Influenza - Avian	H7N9 LPAI	OIE	Confirmed	Domestic	Pigeon	05/04/2013	05/04/2013			31.098395	121.370231							
175172	Influenza - Avian	H7N3 LPAI	OIE	Confirmed	Domestic	Unspecified Bird	15/03/2013	20/03/2013			52.28	5.43							
174902	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	20/02/2013	21/02/2013			25.433	30.55							
175874	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	05/02/2013	05/02/2013			-3.511282	118.994335							
203891	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	01/01/2013	01/01/2013			27.994267	120.6993669999							
173786	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	26/11/2012	27/11/2012			30.53	31.097							
202522	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Quail	25/11/2012	25/11/2012			24.143979	90.406929							
203853	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	21/11/2012	21/11/2012			43.584005	126.220533							
173112	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	24/08/2012	24/08/2012			-7.369915	108.528311							
172600	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	10/08/2012	06/09/2012			19.932031	105.874457							
172320	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	05/08/2012	10/08/2012			20.3845	105.9695							
173111	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	04/08/2012	05/08/2012			5.552276	95.314836							
172276	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	16/07/2012	07/08/2012			18.202	105.9828							
172562	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	06/06/2012	06/06/2012			-7.00004	110.000056							
172500	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	21/05/2012	25/05/2012			-7.708564	110.595895							
171471	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	29/04/2012	30/04/2012			-3.995033	119.650083							
171195	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	11/04/2012	12/04/2012			-5.70951	105.577485							
167331	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	03/02/2012	08/02/2012			16.7202	107.275							
167625	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	29/01/2012	10/02/2012			21.5027	105.8276							
167118	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	28/01/2012	30/01/2012			30.914	30.84							
168064	Influenza - Avian	H5N2 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	13/01/2012	23/02/2012			-33.54408	22.73692							
167311	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Crow	03/01/2012	06/02/2012			21.27	80.11							
168215	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	02/01/2012	02/01/2012			0.000045	101.000036							
203753	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	01/01/2012	01/01/2012			22.396428	114.109497							
167296	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	19/12/2011	20/12/2011			-7.521942	109.096705							
166369	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	18/12/2011	19/12/2011			22.477883	89.652883							
166138	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	24/10/2011	25/10/2011			-8.469462	116.531103							
166130	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	11/10/2011	12/10/2011			-8.425647	115.369044							
165787	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	12/09/2011	12/09/2011			-3.781067	119.619328							
165781	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	06/09/2011	07/09/2011			-6.875254	109.098785							
165162	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	12/08/2011	13/08/2011			5.198983	96.701133							
165208	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	11/08/2011	11/08/2011			-3.76167	119.65862							
164066	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	29/07/2011	30/07/2011			30.653	30.987							
164071	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	27/07/2011	28/07/2011			30.816	31.815							
164036	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Unspecified Bird	13/07/2011	26/07/2011			11.28	104.83							
203583	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	01/07/2011	01/07/2011			31.861184	117.28492299							
203634	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	01/07/2011	01/07/2011			26.598194	106.70740999							
203647	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	01/07/2011	01/07/2011			38.4713179999	106.258753999							
203655	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	01/07/2011	01/07/2011			30.546498	114.341861999							
203676	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	01/07/2011	01/07/2011			29.56301	106.551557							
203578	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	17/06/2011	17/06/2011			36.66853	117.020358999							
163679	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	12/06/2011	13/06/2011			30.45	31.201							
163197	Influenza - Avian	H7N7 LPAI	OIE	Confirmed	Domestic	Chicken	08/06/2011	15/06/2011			51.813445	8.493314							
163219	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	07/06/2011	08/06/2011			27.799	30.773							
164434	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	27/05/2011	10/06/2011			-0.27489	99.939461							
163012	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	23/05/2011	24/05/2011			26.132	32.355							
163622	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	23/05/2011	23/05/2011			4.474266	97.965066							
163638	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	12/05/2011	15/05/2011			-0.05623	100.113616							
163637	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	11/05/2011	23/05/2011			-5	105							
163567	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	09/05/2011	10/05/2011			-8.446416	115.403366							
203567	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	01/05/2011	01/05/2011			33.904778	113.076847							
162492	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	28/04/2011	29/04/2011			30.55	31.133							
163362	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	28/04/2011	30/04/2011			-0.953683	100.365666							
163596	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	26/04/2011	06/05/2011			-0.55075	100.329216							
162486	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	21/04/2011	22/04/2011			30.592	31.562							
163130	Influenza - Avian	H5N2 HPAI	OIE	Confirmed	Domestic	Ostrich	19/04/2011	10/06/2011			-33.60078	22.08534							
163425	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	03/04/2011	04/04/2011			-0.463533	100.565033							
163422	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	02/04/2011	03/04/2011			-0.4735	100.595783							
163315	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	01/04/2011	02/04/2011			-7.9032	111.464883							
163323	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	31/03/2011	05/04/2011			-5.0816	105.331883							
163439	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	28/03/2011	01/04/2011			-0.421166	100.573416							
162164	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	24/03/2011	28/03/2011			-3.494633	104.83545							
161743	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	22/03/2011	23/03/2011			30.35	30.9							
162108	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	21/03/2011	22/03/2011			-2.1115	106.07715							
161730	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	20/03/2011	22/03/2011			23.43478	91.06053							
162192	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	17/03/2011	18/03/2011			0.8791	101.315416							
161454	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	16/03/2011	21/03/2011			22.9268	91.13832							
161446	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	15/03/2011	16/03/2011			29.135	30.933							
160466	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	13/03/2011	14/03/2011			23.69296	89.58276							
162162	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	12/03/2011	13/03/2011			-3.282316	104.690783							
162084	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	11/03/2011	11/03/2011			-8.59955	115.213616							
162158	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	08/03/2011	08/03/2011			-2.01255	103.513033							
162042	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	07/03/2011	10/03/2011			-7.97	110.299583							
162068	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	07/03/2011	09/03/2011			-4.7912	103.347916							
162078	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	05/03/2011	06/03/2011			-3.803516	102.287983							
162132	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	03/03/2011	04/03/2011			-7.6736	110.1347							
203185	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	01/03/2011	01/03/2011			31.861184	117.28492299							
203257	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	01/03/2011	01/03/2011			31.861184	117.28492299							
203318	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	01/03/2011	01/03/2011			34.765515	113.753602							
203321	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	01/03/2011	01/03/2011			34.765515	113.753602							
203503	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	01/03/2011	01/03/2011			37.873532	112.562398							
162050	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	28/02/2011	05/03/2011			-7.90705	110.606316							
161532	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	27/02/2011	28/02/2011			-6.613483	106.796466							
161634	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	22/02/2011	23/02/2011			-0.93975	100.35875							
159107	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Goose	21/02/2011	22/02/2011			30.921	30.86							
161486	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	14/02/2011	15/02/2011			-6.2402	106.67105							
161614	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	13/02/2011	15/02/2011			1.0917	102.714883							
158437	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	07/02/2011	09/02/2011			23.783908	90.357062							
160557	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	30/01/2011	31/01/2011			-5.368966	105.253383							
160569	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	29/01/2011	29/01/2011			-3.172833	104.479466							
158550	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	26/01/2011	27/01/2011			29.41389	30.75778							
160594	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	26/01/2011	27/01/2011			-7.044183	110.540833							
158552	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Turkey	24/01/2011	25/01/2011			27.64028	30.82444							
158248	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	20/01/2011	28/01/2011	0	0	34.872486	127.031236							
157959	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	13/01/2011	14/01/2011			27.665	30.87							
157955	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	12/01/2011	13/01/2011			29.011	30.929							
157950	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	11/01/2011	12/01/2011			30.614	30.945							
157954	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	09/01/2011	11/01/2011			29.375	30.607							
157797	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	06/01/2011	07/01/2011			30.41417	31.39							
157754	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	05/01/2011	07/01/2011	0	0	34.503699	126.354525							
157784	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	05/01/2011	06/01/2011			30.27639	31.0625							
157789	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	03/01/2011	04/01/2011			30.05028	31.1272							
157791	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	03/01/2011	04/01/2011			29.29917	30.7097							
160492	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	03/01/2011	05/01/2011			-7.000001	107.000055							
203089	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	01/01/2011	01/01/2011			22.396428	114.109497							
203090	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	01/01/2011	01/01/2011			22.396428	114.109497							
157615	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Duck	28/12/2010	28/12/2010	0	0	34.872486	127.031236							
158147	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	20/12/2010	21/12/2010			-1.5836	116.20065							
157799	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Hooded Crane	18/12/2010	12/01/2011			32.102814	130.274954							
158132	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	03/12/2010	04/12/2010			-5.78225	105.70145							
158174	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	03/12/2010	06/12/2010			-7.9672	110.265466							
158623	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	09/11/2010	11/11/2010			-7.811183	110.943							
158610	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	03/11/2010	03/11/2010			0.857433	100.362716							
156979	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	11/10/2010	12/10/2010			30.727	31.211							
157372	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	08/10/2010	09/10/2010			-2.99797	120.1906							
156544	Influenza - Avian	H5N1 HPAI	National authorities	Denied	Wild	Duck	19/09/2010	19/09/2010			53.590833	91.803611							
157311	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	15/09/2010	17/09/2010			-2.685116	118.884616							
156687	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	24/08/2010	26/08/2010			-7.582755	110.299975							
156680	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	16/08/2010	16/08/2010			-1.299867	101.993732							
156285	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	05/08/2010	06/08/2010			25.767	32.7							
156176	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	28/07/2010	29/07/2010			29.81667	31.26667							
156328	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	14/07/2010	16/07/2010			-7.92717	110.98858							
156174	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	08/07/2010	09/07/2010			28.61	30.70389							
156270	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	16/06/2010	17/06/2010			30.614	30.945							
155843	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	11/06/2010	13/06/2010			-7.823434	111.103405							
172563	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	07/06/2010	08/06/2012			-7.000026	110.000046							
154407	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	08/05/2010	13/05/2010			12.57246185	108.2429314							
155437	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	29/04/2010	01/05/2010			-0.195833	99.997575							
153978	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	20/04/2010	21/04/2010			31.168	30.913							
154482	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	20/04/2010	21/04/2010			-5.70951	105.577485							
153776	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	16/04/2010	16/04/2010			30.317	31.25							
153802	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	07/04/2010	07/04/2010			29.583	31.233							
153798	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	01/04/2010	01/04/2010			30.324	31.249							
154413	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	01/04/2010	01/04/2010			-1.942402	103.422553							
154416	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	29/03/2010	01/04/2010			-8.153181	110.677965							
153147	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	23/03/2010	31/03/2010			25.06151	89.06797							
154004	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	13/03/2010	13/03/2010			-4.448618	104.210342							
202926	Influenza - Avian	H9N2 LPAI	International reference laboratory	Confirmed	Domestic	Chicken	01/03/2010	01/03/2010			33.904778	113.076847							
153764	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	28/02/2010	28/02/2010			-1.6905	103.587166							
154040	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	26/02/2010	26/02/2010			-5.070476	105.325353							
154030	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	24/02/2010	24/02/2010			-5.075495	105.385409							
152302	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	15/02/2010	16/02/2010			29.421	30.679							
152290	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	10/02/2010	11/02/2010			28.823	30.898							
153636	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	09/02/2010	12/02/2010			-5.1127	105.3843							
152375	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	08/02/2010	08/02/2010			30.95222	30.935							
153590	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	08/02/2010	09/02/2010			-7.947433	111.112666							
151856	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	01/02/2010	02/02/2010			30.878	31.033							
153487	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	01/02/2010	02/02/2010			-6.931833	108.60855							
153544	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	01/02/2010	05/02/2010			-6.726966	111.33155							
151619	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	28/01/2010	29/01/2010			28.988	30.754							
152808	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	27/01/2010	29/01/2010			-6.311013	106.672994							
151531	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	23/01/2010	24/01/2010			25.06151	89.06797							
152691	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	20/01/2010	23/01/2010			-7.172693	108.509439							
152684	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	19/01/2010	21/01/2010			-7.230933	107.792342							
152765	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	13/01/2010	14/01/2010			-7.381856	109.921214							
151487	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	12/01/2010	13/01/2010			30.05	31.127							
152688	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	11/01/2010	13/01/2010			-7.345781	108.299383							
152611	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	08/01/2010	09/01/2010			-0.927111	100.381874							
152747	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	07/01/2010	07/01/2010			-7.388696	108.58027							
152598	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	05/01/2010	10/01/2010			2.98092	99.797176							
152755	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	04/01/2010	05/01/2010			-7.742804	109.771737							
152259	Influenza - Avian	H5N1 HPAI	FAO officer	Confirmed	Domestic	Chicken	28/12/2009	28/12/2009			-7.378	110.515							
151012	Influenza - Avian	H5N1 HPAI	FAO Field Officer	Confirmed	Domestic	Unspecified Bird	23/12/2009	27/12/2009			29.3040199	30.505909							
152228	Influenza - Avian	H5N1 HPAI	FAO officer	Confirmed	Domestic	Chicken	21/12/2009	23/12/2009			-0.827	102.061							
152204	Influenza - Avian	H5N1 HPAI	FAO officer	Confirmed	Domestic	Chicken	11/12/2009	13/12/2009			-1.229	100.536							
152266	Influenza - Avian	H5N1 HPAI	FAO officer	Confirmed	Domestic	Chicken	11/12/2009	12/12/2009			-6.802	110.88							
152273	Influenza - Avian	H5N1 HPAI	FAO officer	Confirmed	Domestic	Chicken	02/12/2009	02/12/2009			-7.164	111.894							
151437	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	29/10/2009	06/11/2009			0.105	100.134							
151353	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	26/10/2009	28/10/2009			-7.419	108.323							
151396	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	05/10/2009	06/10/2009			-7.535	110.849							
134099	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	04/09/2009	05/09/2009			-6.978	108.56							
134109	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	01/09/2009	03/09/2009			-6.327	106.677							
133487	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	19/08/2009	19/08/2009			-6.169	106.247							
133475	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	18/08/2009	18/08/2009			-7.743	108.053							
133547	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	07/08/2009	07/08/2009			-7.701	112.966							
133254	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	05/08/2009	06/08/2009			30.44	31.138							
133502	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	03/08/2009	03/08/2009			-6.952	106.839							
133583	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	31/07/2009	31/07/2009			-7.075	110.319							
133437	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	13/07/2009	27/07/2009			-4.129	104.224							
133014	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	11/07/2009	13/07/2009			31.113	31.344							
133012	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	08/07/2009	09/07/2009			30.511	31.278							
133039	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	11/06/2009	12/06/2009			-6.973878	107.79243							
133207	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	11/06/2009	13/06/2009			-7.88395	110.335532							
133036	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	09/06/2009	12/06/2009			-7.025819	108.62849							
133105	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	03/06/2009	04/06/2009			-7.706977	112.916374							
132610	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	17/05/2009	18/05/2009			4.404623	96.8775787							
132729	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	16/05/2009	18/05/2009			-7.751073	111.500459							
132657	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	04/05/2009	08/05/2009			-3.399642	119.360077							
132176	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	21/04/2009	22/04/2009			25.68333	32.65							
132481	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	19/04/2009	21/04/2009			-0.271102	100.314738							
