Event.ID	Disease	Serotype	Diagnosis.source	Diagnosis.status	Animal.type	Species	Observation.date..dd.mm.yyyy.	Report.date..dd.mm.yyyy.	Humans.affected	Human.deaths	Latitude	Longitude	Original location	Country	Admin. level 1	Locality	Country OSM ID	Admin. level 1 OSM ID	Locality OSM ID
286222	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	02/01/2021	08/01/2021			43.882078	-0.724277							
285762	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	29/12/2020	04/01/2021			37.707252	126.553366							
294659	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	27/12/2020	04/05/2021			54.01	9.11							
295707	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Turkey	26/12/2020	07/05/2021			52.92	8.1							
286188	Influenza - Avian	H5N5 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	25/12/2020	13/01/2021			22.79016	120.55576							
295083	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Turkey	23/12/2020	07/05/2021			52.91	8.07							
285188	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Mute Swan:cygnus Olor(Anatidae)	10/12/2020	18/12/2020			52.29	-2.12							
285518	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	10/12/2020	28/12/2020			35.008625	134.148621							
284387	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	01/12/2020	11/12/2020			54.3	-1.45							
284093	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Mallard	30/11/2020	06/12/2020			37.866667	127.733333							
283713	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Egyptian Goose (Alopochen Aegyptiacus)	26/11/2020	04/12/2020			51.0464	2.7972							
288288	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Mute Swan:cygnus Olor(Anatidae)	19/11/2020	05/02/2021			52.23	0.17							
283350	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	18/11/2020	19/11/2020			54.51	8.63							
283357	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Anatidae (Unidentified)	17/11/2020	24/11/2020			53.53	10.67							
282430	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Greylag Goose	12/11/2020	13/11/2020			52.1	4.6							
282479	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Anatidae (Unidentified)	12/11/2020	16/11/2020			54.47	9.07							
285246	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Anatidae (Unidentified)	11/11/2020	22/12/2020			54.89	8.63							
283363	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Anatidae (Unidentified)	09/11/2020	27/11/2020			53.41	8.18							
282009	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Anatidae (Unidentified)	06/11/2020	09/11/2020			54.38	13.26							
282013	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Anatidae (Unidentified)	06/11/2020	09/11/2020			54.38	13.26							
282024	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Anatidae (Unidentified)	06/11/2020	09/11/2020			54.46	9.09							
285245	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Accipitridae (Accipitridae)	06/11/2020	22/12/2020			53.93	9.72							
282695	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Anatidae (Unidentified)	03/11/2020	17/11/2020			53.58	6.71							
281647	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Anatidae (Unidentified)	02/11/2020	05/11/2020			54.609167	8.904444							
281609	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Curlew	31/10/2020	07/11/2020			53.33	5.75							
291546	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Eurasian Wigeon:anas Penelope(Anatidae)	16/10/2020	19/03/2021			52.92	4.98							
280542	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Egyptian Goose (Alopochen Aegyptiacus)	12/10/2020	14/10/2020			31.777611	35.224262							
278637	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	13/09/2020	17/09/2020			53.5718	67.6042							
278944	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	13/09/2020	21/09/2020			55.559832	70.620149							
283335	Influenza - Avian	H7 LPAI	OIE	Confirmed	Domestic	Unspecified Bird	07/09/2020	13/11/2020			-34	21.5							
278003	Influenza - Avian	H5 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	01/09/2020	03/09/2020			54.817044	73.584715							
278379	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	26/08/2020	11/09/2020			9.8265	106.0959							
277784	Influenza - Avian	H5 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	24/08/2020	01/09/2020			54.82324	73.579875							
277774	Influenza - Avian	H5 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	18/08/2020	01/09/2020			55.400721	74.452353							
271344	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	23/04/2020	30/04/2020			46.2833	19.35307							
271345	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	23/04/2020	30/04/2020			46.46244	19.60314							
271333	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	21/04/2020	30/04/2020			46.50526	19.63927							
271364	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	20/04/2020	30/04/2020			46.51651	20.54515							
271000	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	17/04/2020	21/04/2020			46.618622	19.536336							
270339	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	07/04/2020	16/04/2020			46.40123	19.73661							
270332	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	06/04/2020	16/04/2020			46.494599	19.784372							
270325	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	05/04/2020	16/04/2020			46.47344	19.74689							
269766	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	30/03/2020	08/04/2020			46.45286	19.79683							
267175	Influenza - Avian	H7N3 LPAI	OIE	Confirmed	Domestic	Turkey	13/03/2020	24/03/2020			35.034	-80.596							
273466	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Wild	Stork	23/02/2020	02/06/2020			23.46756	85.45409							
263658	Influenza - Avian	H5N8 HPAI	EC	Confirmed	Domestic	Goose	14/01/2020	16/01/2020			51.7175	17.8514							
263636	Influenza - Avian	H5N8 HPAI	National authorities	Confirmed	Domestic	Chicken	13/01/2020	14/01/2020			52.24865	18.815717							
263562	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	09/01/2020	10/01/2020			48.377098	18.008413							
263287	Influenza - Avian	H5N2 HPAI	OIE	Confirmed	Domestic	Goose	17/12/2019	03/01/2020			23.48408	120.339258							
259990	Influenza - Avian	H7N3 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	25/09/2019	11/10/2019			21.341652	-102.016175							
259080	Influenza - Avian	H5N2 HPAI	OIE	Confirmed	Domestic	Chicken	13/09/2019	18/09/2019			23.677665	120.265872							
258702	Influenza - Avian	H5N2 HPAI	OIE	Confirmed	Domestic	Quail	28/08/2019	06/09/2019			23.59023	120.40844							
254953	Influenza - Avian	H5N6 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	23/06/2019	03/07/2019			20.6032	106.5665							
258235	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Ostrich	11/06/2019	16/08/2019			-34	21.4							
251431	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	08/04/2019	13/04/2019			35.20394	51.71101							
250202	Influenza - Avian	H5 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	02/04/2019	03/04/2019			43.0747	24.0764							
251398	Influenza - Avian	H5N2 HPAI	OIE	Confirmed	Domestic	Chicken	22/03/2019	08/04/2019			23.677665	120.265872							
254513	Influenza - Avian	H3 LPAI	National authorities	Confirmed	Domestic	Chicken	31/01/2019	14/06/2019			49.963279	5.438261							
245500	Influenza - Avian	H5N6 HPAI	OIE	Confirmed	Wild	Buzzard	04/01/2019	21/01/2019			55.9588	11.7773							
243942	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	07/12/2018	14/12/2018			19.56816	85.241236							
240012	Influenza - Avian	H5N2 HPAI	OIE	Confirmed	Domestic	Goose	30/08/2018	10/09/2018			23.699358	120.238394							
239409	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	03/08/2018	02/09/2018			6.1502514	116.1673694							
238512	Influenza - Avian	H5 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	19/07/2018	25/07/2018			54.874391	47.804693							
237397	Influenza - Avian	H5 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	13/06/2018	20/06/2018			52.389633	50.467074							
237391	Influenza - Avian	H5 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	07/06/2018	20/06/2018			52.489669	50.327844							
244582	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	15/05/2018	15/05/2018			0.723234	124.38094							
236136	Influenza - Avian	H5N6 HPAI	OIE	Confirmed	Wild	White Tailed Eagle (Haliaeetus Albicilla)	09/04/2018	26/04/2018			56.067342	14.479502							
237035	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	09/04/2018	05/06/2018			24.083256	47.339437							
236044	Influenza - Avian	H5N2 HPAI	OIE	Confirmed	Domestic	Chicken	08/04/2018	16/04/2018			23.76612222	120.63851667							
235774	Influenza - Avian	H5N2 HPAI	OIE	Confirmed	Domestic	Goose	02/04/2018	09/04/2018			23.621047	120.194404							
235126	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	16/03/2018	23/03/2018			26.833	89.1136							
234396	Influenza - Avian	H5N6 HPAI	OIE	Confirmed	Wild	Greylag Goose	28/02/2018	01/03/2018			52.79987	-0.351658							
249352	Influenza - Avian	H7N4 LPAI	National authorities	Confirmed	Domestic	Duck	24/02/2018	15/02/2019			11.14787	105.54372							
234612	Influenza - Avian	H7N3 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	22/02/2018	09/03/2018			20.695363	-99.814412							
234277	Influenza - Avian	H5N3 LPAI	OIE	Confirmed	Domestic	Duck	15/02/2018	21/02/2018			46.825	1.762							
237453	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	05/02/2018	25/06/2018			-4.055782	119.780416							
233875	Influenza - Avian	H5N2 HPAI	OIE	Confirmed	Domestic	Goose	28/01/2018	09/02/2018			23.369988	120.307401							
233105	Influenza - Avian	H5N6 HPAI	OIE	Confirmed	Domestic	Duck	10/01/2018	11/01/2018			34.4	126.8							
233233	Influenza - Avian	H5N2 HPAI	National authorities	Confirmed	Domestic	Chicken	04/01/2018	15/01/2018			23.71069	120.23502							
233229	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	28/12/2017	16/01/2018			24.1561666	47.1710432							
232721	Influenza - Avian	H5N8 HPAI	National authorities	Confirmed	Domestic	Unspecified Bird	19/12/2017	20/12/2017			24.593984	46.74401							
233889	Influenza - Avian	H5N2 LPAI	OIE	Confirmed	Domestic	Chicken	11/12/2017	08/02/2018			19.32809	-70.40562							
232295	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	15/11/2017	23/11/2017			46.546233	43.620785							
231398	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	16/10/2017	20/10/2017			45.380042	11.797878							
231301	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Ostrich	11/09/2017	22/09/2017			-33.5	21.8							
232391	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	06/09/2017	04/12/2017			-3.8417	102.309							
231366	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Ostrich	28/08/2017	17/10/2017			-34.1	21							
230847	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	21/08/2017	15/09/2017			-31.8	23.6							
230563	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Crane	17/08/2017	31/08/2017			-34.1	21							
230652	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Chicken	04/08/2017	08/09/2017			6.9876	3.4655							
230178	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	20/06/2017	21/06/2017			28.10054	30.64102							
228748	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Duck	19/06/2017	27/06/2017			23.242137	120.282777							
232144	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Chicken	08/06/2017	20/11/2017			35.661038	127.280806							
228480	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	05/06/2017	12/06/2017			33.5129	126.5232							
228495	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	19/05/2017	14/06/2017			2.1401	30.9988							
227584	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	21/04/2017	04/05/2017			47.733307	40.381033							
232222	Influenza - Avian	H5N6 HPAI	National authorities	Confirmed	Domestic	Chicken	15/04/2017	31/08/2017			26.78119	112.49852							
232257	Influenza - Avian	H5N6 HPAI	National authorities	Confirmed	Domestic	Duck	15/04/2017	31/08/2017			24.58802	98.03842							
226753	Influenza - Avian	H5N8 HPAI	National authorities	Confirmed	Domestic	Chicken	06/04/2017	09/04/2017			28.2828	30.6366							
225947	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Turkey	27/03/2017	31/03/2017			53	8.24							
225755	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Chicken	23/03/2017	27/03/2017			22.8997	120.3327							
226054	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	23/03/2017	24/03/2017			25.6825	32.63182							
227074	Influenza - Avian	H5N6 HPAI	OIE	Confirmed	Domestic	Duck	22/03/2017	14/04/2017			34.62047	126.98327							
225667	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Turkey	17/03/2017	23/03/2017			52.95	8							
225645	Influenza - Avian	H5N2 HPAI	OIE	Confirmed	Domestic	Chicken	13/03/2017	20/03/2017			22.95508	120.51639							
225544	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Turkey	11/03/2017	17/03/2017			52.95	7.99							
225097	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Unspecified Bird	09/03/2017	10/03/2017			50.93	11.6							
227062	Influenza - Avian	H5N6 HPAI	OIE	Confirmed	Domestic	Chicken	06/03/2017	14/04/2017			36.09049	127.00632							
225447	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Duck	01/03/2017	17/03/2017			23.77076	120.58278							
225448	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Duck	01/03/2017	17/03/2017			23.72965	120.50512							
224429	Influenza - Avian	H7N9 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	28/02/2017	01/03/2017			23.02	113.74							
225274	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	28/02/2017	02/03/2017			31.23177	30.56262							
224275	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Mute Swan  (Cygnus Olor)	20/02/2017	23/02/2017			54.34274	18.828904							
224795	Influenza - Avian	H5N2 HPAI	OIE	Confirmed	Domestic	Duck	20/02/2017	07/03/2017			24.699722	121.691722							
226575	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	17/02/2017	17/02/2017			-7.0351	110.876							
224211	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Duck	15/02/2017	24/02/2017			43.728191	-0.657196							
224405	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Mute Swan  (Cygnus Olor)	15/02/2017	28/02/2017			47.8031	18.9064							
223962	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	14/02/2017	21/02/2017			9.6189	105.7773							
223881	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Mute Swan  (Cygnus Olor)	13/02/2017	16/02/2017			49.30684	19.52549							
228737	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Great Egret (Ardea Alba)	07/02/2017	26/06/2017			35.87611	127.104124							
223553	Influenza - Avian	H5N8 HPAI	National authorities	Confirmed	Domestic	Duck	06/02/2017	14/02/2017			42.384672	25.025119							
223978	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Swan	06/02/2017	17/02/2017			48.173333	6.363889							
224443	Influenza - Avian	H5N2 HPAI	OIE	Confirmed	Domestic	Chicken	03/02/2017	01/03/2017			23.7615	120.245							
223588	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	02/02/2017	03/02/2017			30.06484	32.6676							
224442	Influenza - Avian	H5N2 HPAI	OIE	Confirmed	Domestic	Chicken	02/02/2017	01/03/2017			23.7479	120.229							
223390	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Duck	01/02/2017	03/02/2017			52.6	14.24							
226134	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Mute Swan  (Cygnus Olor)	30/01/2017	06/04/2017			48.36	16.11							
224005	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Duck	28/01/2017	16/02/2017			32.350819	34.926951							
223169	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Mute Swan  (Cygnus Olor)	25/01/2017	01/02/2017			51.270278	15.983333							
222757	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Mallard	24/01/2017	25/01/2017			49.2159	17.5208							
223057	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	24/01/2017	27/01/2017			41.1315	25.2788							
223413	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Mute Swan  (Cygnus Olor)	24/01/2017	05/02/2017			48.550479	17.843756							
222924	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Pheasant	23/01/2017	25/01/2017			53.9388	-2.9418							
222930	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	23/01/2017	26/01/2017			52.0819	15.6326							
223251	Influenza - Avian	H5N8 HPAI	National authorities	Confirmed	Domestic	Duck	20/01/2017	24/01/2017			42.22876	24.15883							
223046	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Buzzard	19/01/2017	27/01/2017			43.379722	0.406944							
222747	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Mallard	16/01/2017	25/01/2017			50.4107	16.1671							
222675	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Duck	14/01/2017	20/01/2017			43.3161	0.3028							
222410	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	11/01/2017	12/01/2017			30.73956	32.24895							
222799	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Mute Swan  (Cygnus Olor)	11/01/2017	17/01/2017			49.6026	17.2354							
226494	Influenza - Avian	H5N6 HPAI	OIE	Confirmed	Wild	Common Pochard (Aythya Ferina)	11/01/2017	18/04/2017			34.86187	137.061758							
221550	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	10/01/2017	06/02/2017			10.249	9.6065							
221999	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	09/01/2017	13/01/2017			43.938056	-0.331111							
226489	Influenza - Avian	H5N6 HPAI	OIE	Confirmed	Wild	Anatidae (Unidentified)	05/01/2017	18/04/2017			39.388582	141.116857							
222310	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Eurasian Wigeon (Anas Penelope)	03/01/2017	11/01/2017			45.7	13.44							
223215	Influenza - Avian	H5N8 HPAI	National authorities	Confirmed	Domestic	Goose	03/01/2017	05/01/2017			42.27051	27.14353							
224314	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	02/01/2017	24/02/2017			46.5795	20.3489							
221942	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Duck	30/12/2016	09/01/2017			43.585031	0.414434							
222730	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Mute Swan  (Cygnus Olor)	29/12/2016	24/01/2017			45.367	16.787							
226482	Influenza - Avian	H5N6 HPAI	OIE	Confirmed	Wild	Whooper Swan	29/12/2016	18/04/2017			40.612702	141.205911							
221526	Influenza - Avian	H5N1 HPAI	FAO Field Officer	Confirmed	Domestic	Chicken	28/12/2016	28/12/2016			-7.300657	108.162							
221930	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Duck	27/12/2016	09/01/2017			43.824043	-0.145522							
221690	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Swan	26/12/2016	09/01/2017			50.653223	-2.601845							
227564	Influenza - Avian	H5N6 HPAI	OIE	Confirmed	Domestic	Chicken	24/12/2016	04/05/2017			37.340505	127.566063							
222055	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Wild Duck	22/12/2016	09/01/2017			50.33	7.59							
227529	Influenza - Avian	H5N6 HPAI	OIE	Confirmed	Domestic	Chicken	20/12/2016	04/05/2017			37.007666	127.469252							
222306	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Mute Swan  (Cygnus Olor)	16/12/2016	11/01/2017			46.06635	19.82952							
221657	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	12/12/2016	29/12/2016			46.569808	19.437804							
226410	Influenza - Avian	H5N6 HPAI	OIE	Confirmed	Wild	Tundra Swan	11/12/2016	18/04/2017			37.834495	139.225991							
220483	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Duck	07/12/2016	14/12/2016			46.4611	19.7117							
220775	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Duck	07/12/2016	15/12/2016			46.5739	19.74							
220911	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Greater Flamingo (Phoenicopterus Roseus)	07/12/2016	18/12/2016			36.8753	53.5456							
227406	Influenza - Avian	H5N6 HPAI	OIE	Confirmed	Domestic	Duck	07/12/2016	04/05/2017			34.898972	126.546291							
220425	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Goose	01/12/2016	13/12/2016			46.6317	19.6031							
219825	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	27/11/2016	29/11/2016			53.59	9.93							
220088	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Wild Duck	25/11/2016	02/12/2016			51.47	8.18							
220166	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Goose	24/11/2016	07/12/2016			46.4027	19.8342							
220412	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Herring Gull	23/11/2016	12/12/2016			56.357032	16.419598							
221992	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	23/11/2016	12/01/2017			9.49508	76.40282							
220062	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Duck	22/11/2016	06/12/2016			46.4364	19.8333							
219119	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Great Crested Grebe	14/11/2016	16/11/2016			47.66	9.14							
219427	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Gull	14/11/2016	22/11/2016			47.13	7.22							
219667	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Unspecified Bird	13/11/2016	25/11/2016			54.42	13.22							
219850	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Wild	Buzzard	07/11/2016	01/12/2016			47.51	9.65							
219917	Influenza - Avian	H7N2 LPAI	OIE	Confirmed	Domestic	Ostrich	01/11/2016	29/11/2016			-33.5	22.8							
221503	Influenza - Avian	H5N1 HPAI	FAO Field Officer	Confirmed	Domestic	Chicken	22/10/2016	22/10/2016			-1.8878	106.064							
221975	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	22/10/2016	12/01/2017			9.49508	76.40282							
218622	Influenza - Avian	H7N1 HPAI	OIE	Confirmed	Wild	Common Ringed Plover	20/10/2016	02/11/2016			31.257	2.8246							
221498	Influenza - Avian	H5N1 HPAI	FAO Field Officer	Confirmed	Domestic	Chicken	19/10/2016	19/10/2016			-7.1769	112.345							
217625	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	25/09/2016	08/10/2016			5.59971	-0.27262							
217086	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	12/08/2016	12/08/2016			-2.2214	106.191							
216691	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	28/07/2016	28/07/2016			-3.057394	114.304							
215000	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	10/07/2016	12/07/2016			30.125164	31.339166							
214647	Influenza - Avian	H5N8 HPAI	OIE	Confirmed	Domestic	Goose	01/07/2016	22/07/2016			23.0136	120.316							
216664	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	24/05/2016	24/05/2016			-7.337251	109.588							
212682	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	23/05/2016	25/05/2016			30.297469	31.313835							
213175	Influenza - Avian	H5N1 HPAI	FAO Field Officer	Confirmed	Domestic	Chicken	21/05/2016	12/06/2016			2.938417	11.16227							
211991	Influenza - Avian	H7N7 HPAI	OIE	Confirmed	Domestic	Chicken	29/04/2016	02/05/2016			44.727647	11.857355							
216652	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	17/04/2016	17/04/2016			-3.944347	119.785							
216650	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Duck	14/04/2016	14/04/2016			-3.834666	119.791							
216612	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	05/04/2016	05/04/2016			-6.356175	108.374							
211777	Influenza - Avian	H7N3 HPAI	OIE	Confirmed	Domestic	Unspecified Bird	23/03/2016	08/04/2016			18.715895	-97.306							
216784	Influenza - Avian	H5N1 HPAI	National authorities	Confirmed	Domestic	Chicken	15/03/2016	15/03/2016			-7.775319	110.367							
214915	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Guinea Fowl	12/03/2016	27/07/2016			5.299354	-3.975179							
211498	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	10/03/2016	20/03/2016			11.9166	8.2852							
211499	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	10/03/2016	20/03/2016			12.9057	5.3396							
211124	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	01/03/2016	07/03/2016			9.94379	8.89447							
211088	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	29/02/2016	04/03/2016			9.89944	8.88723							
211085	Influenza - Avian	H5N1 HPAI	OIE	Confirmed	Domestic	Chicken	27/02/2016	04/03/2016			11.9311	8.4784							
