Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date..dd.mm.yyyy.,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
298050,Influenza - Avian,H5N1 HPAI,Africa,Southern Africa,South Africa,Western Cape,HPAI_H5N1_2021_W_019,-34.4,19.15,OIE,Confirmed,Wild,African Sacred Ibis (Threskiornis Aethiopicus),19/06/2021,07/07/2021,,
297275,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Nigeria,Lagos,Ajah  Lagos,6.467,3.8125,FAO Field Officer,Confirmed,Domestic,Unspecified Bird,04/06/2021,17/06/2021,,
297020,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Estonia,Ida-Viru maakond,Narva-J?esuu,59.45555,28.02761,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),03/06/2021,10/06/2021,,
300530,Influenza - Avian,H5N8 HPAI,Asia,South-Eastern Asia,Viet Nam,Hoa Binh,Huu Loi,20.4186,105.6646,OIE,Confirmed,Domestic,Unspecified Bird,03/06/2021,22/08/2021,,
309003,Influenza - Avian,H5N1 HPAI,Africa,Southern Africa,South Africa,Gauteng,HPAI_H5N1_2021_W_034,-26.3,28.2,OIE,Confirmed,Wild,Unspecified Bird,03/06/2021,13/12/2021,,
299213,Influenza - Avian,H5N1 HPAI,Africa,Southern Africa,South Africa,Western Cape,HPAI_H5_GAU_2021_022,-33.6,18.9,OIE,Confirmed,Domestic,Unspecified Bird,27/05/2021,03/08/2021,,
299211,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Finland,Eastern Finland,Puumala,61.428,28.203,OIE,Confirmed,Wild,Anatidae (Unidentified):Anatidae (Incognita)(Anatidae),09/05/2021,03/08/2021,,
296803,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Hamburg,Hamburg,53.58,10.1,OIE,Confirmed,Wild,Accipitridae (Accipitridae),04/05/2021,08/06/2021,,
294835,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Lithuania,Vilniaus,vilnius,54.622117,25.135776,OIE,Confirmed,Domestic,Unspecified Bird,26/04/2021,05/05/2021,,
294819,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Lithuania,Vilniaus,Avizieniai,54.763047,25.17515,OIE,Confirmed,Domestic,Unspecified Bird,24/04/2021,05/05/2021,,
296183,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Jihocesky,Vod any,49.136,14.179,OIE,Confirmed,Wild,Stork,19/04/2021,24/05/2021,,
299858,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Pomorskie,Sztum,53.929471,19.00435,OIE,Confirmed,Domestic,Chicken,12/04/2021,10/08/2021,,
323584,Influenza - Avian,H5N1 HPAI,Americas,Northern America,Canada,Newfoundland and Labrador / Terre-Neuve-et-Labrador,Avalon Peninsula,47.7,-53.37,OIE,Confirmed,Wild,Corvidae (Incognita),11/04/2021,27/05/2022,,
299855,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Zachodnio-Pomorskie,Przybys aw,53.033611,15.450278,OIE,Confirmed,Domestic,Chicken,09/04/2021,10/08/2021,,
294094,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Scotland,st andrews,56.27,-2.74,OIE,Confirmed,Wild,Rook,08/04/2021,23/04/2021,,
294206,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Baden-Wuerttemberg,Hinterzarten,47.89838,8.10438,OIE,Confirmed,Domestic,Unspecified Bird,26/03/2021,12/04/2021,,
296173,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Czech Republic,Vychodocesky,Kosi ky (T esice),50.17306,15.54611,OIE,Confirmed,Domestic,Duck,26/03/2021,24/05/2021,,
294228,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Baden-Wuerttemberg,St. M?rgen,47.986828,8.114143,OIE,Confirmed,Domestic,Unspecified Bird,24/03/2021,12/04/2021,,
295051,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Baden-Wuerttemberg,Murg,47.59,8.02,OIE,Confirmed,Domestic,Chicken,24/03/2021,06/05/2021,,
295998,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Baden-Wuerttemberg,TITISEE-NEUSTADT,47.92,8.18,OIE,Confirmed,Domestic,Chicken,24/03/2021,19/05/2021,,
292910,Influenza - Avian,H5N5 HPAI,Europe,Northern Europe,Sweden,Kalmar Laen,Tr?nshult,57.1652,16.023393,OIE,Confirmed,Wild,Swan,22/03/2021,06/04/2021,,
295552,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Brandenburg,Storkow (Mark),52.25,13.89,OIE,Confirmed,Domestic,Duck,12/03/2021,11/05/2021,,
296587,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Landkreis Segeberg,53.93,10.31,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),09/03/2021,02/06/2021,,
294733,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,Kneitlingen,52.177649,10.745251,OIE,Confirmed,Domestic,Unspecified Bird,02/03/2021,08/04/2021,,
296524,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Sachsen-Anhalt,Landkreis B?rde,52.14,11.33,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),02/03/2021,27/05/2021,,
294277,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Schleswig-Flensburg (Landkreis),54.533391,9.721473,OIE,Confirmed,Wild,Swan,23/02/2021,29/04/2021,,
290117,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Nigeria,Kano,Panisau  Kano,12.26,8.0004,FAO Field Officer,Confirmed,Domestic,Chicken,22/02/2021,04/03/2021,,
294730,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,garrel,52.928994,7.955941,OIE,Confirmed,Domestic,Unspecified Bird,21/02/2021,08/04/2021,,
294275,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Dithmarschen (Landkreis),54.16,9.09,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),11/02/2021,29/04/2021,,
298072,Influenza - Avian,H5N1 HPAI,Africa,Western Africa,Nigeria,Plateau,Aba Na shehu,8.525,9.561,OIE,Confirmed,Domestic,Unspecified Bird,02/02/2021,26/06/2021,,
303249,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,India,Maharashtra,Dhayari  Mawal,18.7842,73.5571,OIE,Confirmed,Domestic,Unspecified Bird,02/02/2021,11/09/2021,,
289198,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Japan,Kagosima,Satsuma-Town 1,31.941033,130.532854,OIE,Confirmed,Wild,Buzzard,01/02/2021,12/02/2021,,
288806,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Denmark,Aarhus,Mariager,56.65342,9.981646,OIE,Confirmed,Wild,Whooper Swan:cygnus Cygnus(Anatidae),31/01/2021,12/02/2021,,
303264,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,India,Maharashtra,Mhape NMMNC,19.1178,73.0175,OIE,Confirmed,Domestic,Unspecified Bird,29/01/2021,11/09/2021,,
288246,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,France,Aquitaine,BENTAYOU-SEREE,43.394,-0.065,OIE,Confirmed,Domestic,Unspecified Bird,28/01/2021,03/02/2021,,
287619,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Republic of Korea,Chollabuk-do,Seongsan-ri,35.441313,126.597744,OIE,Confirmed,Domestic,Unspecified Bird,27/01/2021,29/01/2021,,
288841,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Denmark,Vestsjaelland,Bisserup,55.404861,11.353056,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),27/01/2021,12/02/2021,,
289236,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Ireland,Cork,The Gearagh,51.886,-9.003,OIE,Confirmed,Wild,Whooper Swan:cygnus Cygnus(Anatidae),25/01/2021,17/02/2021,,
287595,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Wales,Nr Anglesey,53.38,-4.3,OIE,Confirmed,Domestic,Unspecified Bird,24/01/2021,29/01/2021,,
299845,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Pomorskie,Kwakowo,54.37,17.02,OIE,Confirmed,Domestic,Chicken,24/01/2021,10/08/2021,,
287520,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,France,Aquitaine,BATS,43.654272,-0.45792,OIE,Confirmed,Domestic,Unspecified Bird,19/01/2021,28/01/2021,,
287523,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,France,Midi-Pyrenees,SEGOS,43.636357,-0.277869,OIE,Confirmed,Domestic,Unspecified Bird,19/01/2021,28/01/2021,,
287163,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Kujawsko-Pomorskie,Toporzysko,53.11,18.3,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),18/01/2021,25/01/2021,,
287550,Influenza - Avian,H5N3 HPAI,Europe,Western Europe,France,Basse-Normandie,SAINT PAIR SUR MER,48.803147,-1.569757,OIE,Confirmed,Wild,Unspecified Bird,18/01/2021,27/01/2021,,
287115,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,France,Aquitaine,POEY-D''OLORON,43.3017,-0.3686,OIE,Confirmed,Domestic,Unspecified Bird,16/01/2021,22/01/2021,,
288215,Influenza - Avian,H5N8 HPAI,Asia,Southern Asia,Iran  (Islamic Republic of),Khorasan,BIRJAND,32.850067,59.350156,OIE,Confirmed,Domestic,Unspecified Bird,14/01/2021,31/01/2021,,
293454,Influenza - Avian,H5N6 HPAI,Asia,South-Eastern Asia,Viet Nam,Quang Ninh,Qu ng Phong,21.4004,107.7046,OIE,Confirmed,Domestic,Unspecified Bird,13/01/2021,18/04/2021,,
287053,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,France,Aquitaine,CASTEL-SARRAZIN,43.604557,-0.790156,OIE,Confirmed,Domestic,Unspecified Bird,11/01/2021,22/01/2021,,
293473,Influenza - Avian,H5N6 HPAI,Asia,South-Eastern Asia,Viet Nam,Ha Nam,nh?n ch?nh,20.5399,106.0614,OIE,Confirmed,Domestic,Unspecified Bird,11/01/2021,18/04/2021,,
286790,Influenza - Avian,H5N3 LPAI,Europe,Western Europe,France,Aquitaine,CASTELNAU D''AUZAN LABARRERE,43.991513,-0.226493,OIE,Confirmed,Domestic,Unspecified Bird,09/01/2021,19/01/2021,,
287487,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,France,Aquitaine,LUSSAGNET,43.528,-0.323698,OIE,Confirmed,Domestic,Unspecified Bird,08/01/2021,28/01/2021,,
286437,Influenza - Avian,H5 HPAI,Europe,Eastern Europe,Romania,Constanta,Constanta harbour,44.27,28.31,OIE,Confirmed,Wild,Whooper Swan:cygnus Cygnus(Anatidae),07/01/2021,14/01/2021,,
287004,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,France,Aquitaine,PRECHACQ-NAVARRENX,43.3017,-0.3686,OIE,Confirmed,Domestic,Unspecified Bird,05/01/2021,22/01/2021,,
287136,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,Denmark,Frederiksborg,Gilleleje,56.115209,12.31707,OIE,Confirmed,Wild,Accipitridae (Accipitridae),05/01/2021,22/01/2021,,
286229,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,France,Aquitaine,SORT-EN-CHALOSSE,43.675549,-0.938384,OIE,Confirmed,Domestic,Unspecified Bird,04/01/2021,08/01/2021,,
286763,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Republic of Korea,Kyonggi-do,Daeja-dong,37.68284,126.89241,OIE,Confirmed,Wild,Goose,04/01/2021,17/01/2021,,
287171,Influenza - Avian,H5N8 HPAI,Asia,Southern Asia,Iran  (Islamic Republic of),Khorasan,KHOUSF,32.839984,58.942354,OIE,Confirmed,Domestic,Chicken,03/01/2021,26/01/2021,,
286222,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,France,Aquitaine,SAINT-YAGUEN,43.882078,-0.724277,OIE,Confirmed,Domestic,Unspecified Bird,02/01/2021,08/01/2021,,
285762,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Republic of Korea,Kyonggi-do,Gunha-ri,37.707252,126.553366,OIE,Confirmed,Domestic,Unspecified Bird,29/12/2020,04/01/2021,,
294659,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Gudendorf,54.01,9.11,OIE,Confirmed,Domestic,Unspecified Bird,27/12/2020,04/05/2021,,
295707,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,Garrel,52.92,8.1,OIE,Confirmed,Domestic,Turkey,26/12/2020,07/05/2021,,
286188,Influenza - Avian,H5N5 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Gaoshu Township,22.79016,120.55576,OIE,Confirmed,Domestic,Unspecified Bird,25/12/2020,13/01/2021,,
295083,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,Garrel,52.91,8.07,OIE,Confirmed,Domestic,Turkey,23/12/2020,07/05/2021,,
285188,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Droitwich Spa,52.29,-2.12,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),10/12/2020,18/12/2020,,
285518,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Japan,Okayama,Mimasaka-City 1,35.008625,134.148621,OIE,Confirmed,Domestic,Unspecified Bird,10/12/2020,28/12/2020,,
284387,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Northallerton,54.3,-1.45,OIE,Confirmed,Domestic,Unspecified Bird,01/12/2020,11/12/2020,,
284093,Influenza - Avian,H5N8 HPAI,Asia,Eastern Asia,Republic of Korea,Kang-won-do,Banam-ri,37.866667,127.733333,OIE,Confirmed,Wild,Mallard,30/11/2020,06/12/2020,,
283713,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Diksmuide,51.0464,2.7972,OIE,Confirmed,Wild,Egyptian Goose (Alopochen Aegyptiacus),26/11/2020,04/12/2020,,
288288,Influenza - Avian,H5N8 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Nr Cambridge,52.23,0.17,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),19/11/2020,05/02/2021,,
283350,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Pellworm,54.51,8.63,OIE,Confirmed,Domestic,Unspecified Bird,18/11/2020,19/11/2020,,
283357,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Herzogtum Lauenburg,53.53,10.67,OIE,Confirmed,Wild,Anatidae (Unidentified),17/11/2020,24/11/2020,,
282430,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Netherlands,Zuid-holland,Hazerswoude-Dorp,52.1,4.6,OIE,Confirmed,Wild,Greylag Goose,12/11/2020,13/11/2020,,
282479,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Husum,54.47,9.07,OIE,Confirmed,Wild,Anatidae (Unidentified),12/11/2020,16/11/2020,,
285246,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Nordfriesland,54.89,8.63,OIE,Confirmed,Wild,Anatidae (Unidentified),11/11/2020,22/12/2020,,
283363,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,Friesland,53.41,8.18,OIE,Confirmed,Wild,Anatidae (Unidentified),09/11/2020,27/11/2020,,
282009,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Mecklenburg-Vorpommern,Rambin,54.38,13.26,OIE,Confirmed,Wild,Anatidae (Unidentified),06/11/2020,09/11/2020,,
282013,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Mecklenburg-Vorpommern,Rambin,54.38,13.26,OIE,Confirmed,Wild,Anatidae (Unidentified),06/11/2020,09/11/2020,,
282024,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Mildstedt,54.46,9.09,OIE,Confirmed,Wild,Anatidae (Unidentified),06/11/2020,09/11/2020,,
285245,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Steinburg,53.93,9.72,OIE,Confirmed,Wild,Accipitridae (Accipitridae),06/11/2020,22/12/2020,,
282695,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Niedersachsen,Borkum,53.58,6.71,OIE,Confirmed,Wild,Anatidae (Unidentified),03/11/2020,17/11/2020,,
281647,Influenza - Avian,H5N8 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Reu?enk?ge,54.609167,8.904444,OIE,Confirmed,Wild,Anatidae (Unidentified),02/11/2020,05/11/2020,,
281609,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Friesland,Hallum,53.33,5.75,OIE,Confirmed,Wild,Curlew,31/10/2020,07/11/2020,,
291546,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Netherlands,Noord-holland,Hippolytishoef,52.92,4.98,OIE,Confirmed,Wild,Eurasian Wigeon:anas Penelope(Anatidae),16/10/2020,19/03/2021,,
280542,Influenza - Avian,H5N8 HPAI,Asia,Western Asia,Israel,Jerusalem,Jerusalem,31.777611,35.224262,OIE,Confirmed,Wild,Egyptian Goose (Alopochen Aegyptiacus),12/10/2020,14/10/2020,,
278637,Influenza - Avian,H5N8 HPAI,Asia,Central Asia,Kazakhstan,Severo-kazachstanskaya,Sukhorabovka,53.5718,67.6042,OIE,Confirmed,Domestic,Unspecified Bird,13/09/2020,17/09/2020,,
278944,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Russian Federation,Tyumenskaya Oblast,Nikulino,55.559832,70.620149,OIE,Confirmed,Domestic,Unspecified Bird,13/09/2020,21/09/2020,,
283335,Influenza - Avian,H7 LPAI,Africa,Southern Africa,South Africa,Western Cape,AI_H7_2020_WCP_009,-34,21.5,OIE,Confirmed,Domestic,Unspecified Bird,07/09/2020,13/11/2020,,
278003,Influenza - Avian,H5 HPAI,Europe,Eastern Europe,Russian Federation,Omskaya Oblast,Irtyshsky,54.817044,73.584715,OIE,Confirmed,Domestic,Unspecified Bird,01/09/2020,03/09/2020,,
278379,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Viet Nam,Tra Vinh,Phong Phu,9.8265,106.0959,OIE,Confirmed,Domestic,Unspecified Bird,26/08/2020,11/09/2020,,
277784,Influenza - Avian,H5 HPAI,Europe,Eastern Europe,Russian Federation,Omskaya Oblast,Irtyshskoe,54.82324,73.579875,OIE,Confirmed,Domestic,Unspecified Bird,24/08/2020,01/09/2020,,
277774,Influenza - Avian,H5 HPAI,Europe,Eastern Europe,Russian Federation,Omskaya Oblast,Yakovlevka,55.400721,74.452353,OIE,Confirmed,Domestic,Unspecified Bird,18/08/2020,01/09/2020,,
271344,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,J?noshalma,46.2833,19.35307,OIE,Confirmed,Domestic,Unspecified Bird,23/04/2020,30/04/2020,,
271345,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Harkak?t?ny,46.46244,19.60314,OIE,Confirmed,Domestic,Unspecified Bird,23/04/2020,30/04/2020,,
271333,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Kiskunmajsa,46.50526,19.63927,OIE,Confirmed,Domestic,Unspecified Bird,21/04/2020,30/04/2020,,
271364,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Csongrad,Sz?kkutas,46.51651,20.54515,OIE,Confirmed,Domestic,Unspecified Bird,20/04/2020,30/04/2020,,
271000,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,B?csa,46.618622,19.536336,OIE,Confirmed,Domestic,Unspecified Bird,17/04/2020,21/04/2020,,
270339,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Kiskunmajsa,46.40123,19.73661,OIE,Confirmed,Domestic,Unspecified Bird,07/04/2020,16/04/2020,,
270332,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Kiskunmajsa,46.494599,19.784372,OIE,Confirmed,Domestic,Unspecified Bird,06/04/2020,16/04/2020,,
270325,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Kiskunmajsa,46.47344,19.74689,OIE,Confirmed,Domestic,Unspecified Bird,05/04/2020,16/04/2020,,
269766,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Hungary,Bacs-kiskun,Cs?lyosp?los,46.45286,19.79683,OIE,Confirmed,Domestic,Unspecified Bird,30/03/2020,08/04/2020,,
267175,Influenza - Avian,H7N3 LPAI,Americas,Northern America,United States of America,North Carolina,Union County,35.034,-80.596,OIE,Confirmed,Domestic,Turkey,13/03/2020,24/03/2020,,
273466,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,India,Jharkhand,Bhagawan Birsa Biological Park,23.46756,85.45409,OIE,Confirmed,Wild,Stork,23/02/2020,02/06/2020,,
263658,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Wielkopolskie,Slaborowice,51.7175,17.8514,EC,Confirmed,Domestic,Goose,14/01/2020,16/01/2020,,
263636,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Poland,Wielkopolskie,Zalesie,52.24865,18.815717,National authorities,Confirmed,Domestic,Chicken,13/01/2020,14/01/2020,,
263562,Influenza - Avian,H5N8 HPAI,Europe,Eastern Europe,Slovakia,Nitra,Zbehy,48.377098,18.008413,OIE,Confirmed,Domestic,Unspecified Bird,09/01/2020,10/01/2020,,
263287,Influenza - Avian,H5N2 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Taibao City,23.48408,120.339258,OIE,Confirmed,Domestic,Goose,17/12/2019,03/01/2020,,
259990,Influenza - Avian,H7N3 HPAI,Americas,Central America,Mexico,Jalisco,Lagos de Moreno,21.341652,-102.016175,OIE,Confirmed,Domestic,Unspecified Bird,25/09/2019,11/10/2019,,
259080,Influenza - Avian,H5N2 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,23.677665,120.265872,OIE,Confirmed,Domestic,Chicken,13/09/2019,18/09/2019,,
258702,Influenza - Avian,H5N2 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Xikou Township,23.59023,120.40844,OIE,Confirmed,Domestic,Quail,28/08/2019,06/09/2019,,
254953,Influenza - Avian,H5N6 HPAI,Asia,South-Eastern Asia,Viet Nam,Thai Binh,Thuy Hong,20.6032,106.5665,OIE,Confirmed,Domestic,Unspecified Bird,23/06/2019,03/07/2019,,
258235,Influenza - Avian,H5N8 HPAI,Africa,Southern Africa,South Africa,Western Cape,HPAI_H5N8_2017_207,-34,21.4,OIE,Confirmed,Domestic,Ostrich,11/06/2019,16/08/2019,,
251431,Influenza - Avian,H5N8 HPAI,Asia,Southern Asia,Iran  (Islamic Republic of),Tehran,hesar beyg,35.20394,51.71101,OIE,Confirmed,Domestic,Unspecified Bird,08/04/2019,13/04/2019,,
250202,Influenza - Avian,H5 HPAI,Europe,Eastern Europe,Bulgaria,Lovech,Lovech,43.0747,24.0764,OIE,Confirmed,Domestic,Unspecified Bird,02/04/2019,03/04/2019,,
251398,Influenza - Avian,H5N2 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,23.677665,120.265872,OIE,Confirmed,Domestic,Chicken,22/03/2019,08/04/2019,,
254513,Influenza - Avian,H3 LPAI,Europe,Western Europe,Belgium,Region wallonne,Luxembourg,49.963279,5.438261,National authorities,Confirmed,Domestic,Chicken,31/01/2019,14/06/2019,,
245500,Influenza - Avian,H5N6 HPAI,Europe,Northern Europe,Denmark,Vestsjaelland,R?rvig,55.9588,11.7773,OIE,Confirmed,Wild,Buzzard,04/01/2019,21/01/2019,,
243942,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,India,Orissa,Budhibara(Sanasahi) and Patharagang,19.56816,85.241236,OIE,Confirmed,Domestic,Unspecified Bird,07/12/2018,14/12/2018,,
240012,Influenza - Avian,H5N2 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Dongshi Township,23.699358,120.238394,OIE,Confirmed,Domestic,Goose,30/08/2018,10/09/2018,,
239409,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Malaysia,Sabah,Kampung Ladang Tenghilan,6.1502514,116.1673694,OIE,Confirmed,Domestic,Unspecified Bird,03/08/2018,02/09/2018,,
238512,Influenza - Avian,H5 HPAI,Europe,Eastern Europe,Russian Federation,Chuvashiya Rep.,Volnyy Stan,54.874391,47.804693,OIE,Confirmed,Domestic,Unspecified Bird,19/07/2018,25/07/2018,,
237397,Influenza - Avian,H5 HPAI,Europe,Eastern Europe,Russian Federation,Samarskaya Oblast,Bolshaya Glushica,52.389633,50.467074,OIE,Confirmed,Domestic,Unspecified Bird,13/06/2018,20/06/2018,,
237391,Influenza - Avian,H5 HPAI,Europe,Eastern Europe,Russian Federation,Samarskaya Oblast,Bolshaya Dergunovka,52.489669,50.327844,OIE,Confirmed,Domestic,Unspecified Bird,07/06/2018,20/06/2018,,
244582,Influenza - Avian,H5N1 HPAI,Asia,South-Eastern Asia,Indonesia,Sulawesi Utara,Candi Rejo,0.723234,124.38094,National authorities,Confirmed,Domestic,Chicken,15/05/2018,15/05/2018,,
236136,Influenza - Avian,H5N6 HPAI,Europe,Northern Europe,Sweden,Skaane Laen,Brom?lla,56.067342,14.479502,OIE,Confirmed,Wild,White Tailed Eagle (Haliaeetus Albicilla),09/04/2018,26/04/2018,,
237035,Influenza - Avian,H5N8 HPAI,Asia,Western Asia,Saudi Arabia,Riyad,AlKharj,24.083256,47.339437,OIE,Confirmed,Domestic,Unspecified Bird,09/04/2018,05/06/2018,,
236044,Influenza - Avian,H5N2 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Linnei Township,23.76612222,120.63851667,OIE,Confirmed,Domestic,Chicken,08/04/2018,16/04/2018,,
235774,Influenza - Avian,H5N2 HPAI,Asia,Eastern Asia,Taiwan (Province of China),Taiwan Sheng,Sihu Township,23.621047,120.194404,OIE,Confirmed,Domestic,Goose,02/04/2018,09/04/2018,,
235126,Influenza - Avian,H5N1 HPAI,Asia,Southern Asia,Bhutan,Samtse,Kalapani,26.833,89.1136,OIE,Confirmed,Domestic,Unspecified Bird,16/03/2018,23/03/2018,,
234396,Influenza - Avian,H5N6 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Bourne,52.79987,-0.351658,OIE,Confirmed,Wild,Greylag Goose,28/02/2018,01/03/2018,,
249352,Influenza - Avian,H7N4 LPAI,Asia,South-Eastern Asia,Cambodia,Prey Veng,Kampong Trobek,11.14787,105.54372,National authorities,Confirmed,Domestic,Duck,24/02/2018,15/02/2019,,
